Problem,Instance,Algorithm,Initial State,Final State,Initial Value,Final Value,Value Improvement,Solution Found,Steps,Runtime,Value History
8-Puzzle,2,Hill Climbing (Steepest),"(0, 6, 4, 1, 2, 8, 5, 3, 7)","(1, 6, 0, 5, 2, 4, 3, 7, 8)",-16,-10,-6,False,6,8.535385131835938e-05,"[-16, -15, -14, -13, -12, -11, -10]"
8-Puzzle,2,Hill Climbing (First Choice),"(0, 6, 4, 1, 2, 8, 5, 3, 7)","(6, 2, 4, 1, 3, 8, 0, 5, 7)",-16,-12,-4,False,4,3.0040740966796875e-05,"[-16, -15, -14, -13, -12]"
8-Puzzle,2,Hill Climbing (Random Restart),"(0, 6, 4, 1, 2, 8, 5, 3, 7)","(0, 1, 2, 3, 4, 5, 6, 7, 8)",-16,0,-16,True,25,0.00024771690368652344,"[-19, -18, -10, -9, -13, -11, -10, -9, -8, -7, -6, -15, -14, -1, 0, -13, -12, -8, -17, -16, -15, -14, -15, -14, -13, -12]"
8-Puzzle,2,Simulated Annealing (Exponential),"(0, 6, 4, 1, 2, 8, 5, 3, 7)","(3, 4, 1, 0, 5, 7, 2, 8, 6)",-16,-13,-3,False,967,0.00316619873046875,"[-16, -15, -14, -15, -16, -15, -14, -15, -16, -15, -14, -13, -12, -11, -12, -11, -12, -11, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -15, -16, -15, -14, -15, -16, -17, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -17, -18, -17, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -19, -20, -19, -18, -19, -18, -19, -20, -21, -22, -21, -22, -21, -22, -21, -20, -21, -20, -21, -22, -21, -20, -21, -20, -21, -20, -21, -20, -21, -22, -21, -20, -21, -22, -21, -20, -21, -22, -21, -22, -21, -20, -21, -20, -21, -22, -21, -20, -21, -22, -21, -20, -21, -20, -21, -22, -21, -22, -21, -20, -21, -20, -19, -20, -21, -20, -21, -20, -19, -18, -19, -18, -17, -16, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -15, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -14, -13, -12, -13, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -14, -15, -14, -15, -16, -17, -18, -17, -16, -17, -16, -15, -14, -15, -14, -15, -16, -17, -16, -15, -14, -15, -14, -13, -12, -13, -12, -13, -12, -11, -12, -11, -10, -11, -12, -11, -10, -11, -12, -11, -10, -11, -10, -11, -12, -13, -12, -11, -12, -13, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -15, -14, -15, -14, -15, -14, -13, -14, -15, -16, -17, -16, -15, -14, -15, -14, -13, -14, -15, -14, -15, -16, -15, -14, -13, -14, -15, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -14, -13, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -8, -7, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -10, -11, -10, -9, -10, -11, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -15, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13]"
8-Puzzle,2,Simulated Annealing (Linear),"(0, 6, 4, 1, 2, 8, 5, 3, 7)","(1, 4, 2, 8, 3, 5, 6, 7, 0)",-16,-6,-10,False,266,0.003916263580322266,"[-16, -15, -14, -13, -14, -13, -12, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -12, -11, -10, -11, -10, -9, -8, -9, -8, -9, -10, -9, -8, -9, -8, -9, -8, -7, -8, -7, -6, -7, -6, -7, -6, -7, -8, -7, -8, -7, -6, -7, -6, -7, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -8, -9, -10, -9, -8, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6, -7, -6]"
8-Puzzle,3,Hill Climbing (Steepest),"(6, 4, 0, 5, 8, 1, 2, 7, 3)","(6, 4, 1, 5, 8, 3, 2, 7, 0)",-16,-14,-2,False,2,4.4345855712890625e-05,"[-16, -15, -14]"
8-Puzzle,3,Hill Climbing (First Choice),"(6, 4, 0, 5, 8, 1, 2, 7, 3)","(0, 4, 1, 6, 5, 8, 2, 7, 3)",-16,-12,-4,False,4,2.9325485229492188e-05,"[-16, -15, -14, -13, -12]"
8-Puzzle,3,Hill Climbing (Random Restart),"(6, 4, 0, 5, 8, 1, 2, 7, 3)","(0, 1, 8, 6, 4, 5, 2, 3, 7)",-16,-10,-6,False,25,0.00040602684020996094,"[-18, -10, -17, -16, -15, -14, -14, -13, -14, -13, -12, -11, -10, -14, -20, -19, -18, -17, -16, -15, -14, -14, -13, -12, -11, -10]"
8-Puzzle,3,Simulated Annealing (Exponential),"(6, 4, 0, 5, 8, 1, 2, 7, 3)","(2, 5, 1, 4, 3, 0, 8, 7, 6)",-16,-11,-5,False,971,0.0028562545776367188,"[-16, -17, -18, -17, -16, -17, -16, -17, -16, -15, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -15, -16, -17, -16, -15, -16, -15, -14, -15, -14, -13, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -15, -16, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -16, -17, -16, -15, -16, -15, -14, -15, -16, -17, -16, -15, -16, -17, -16, -17, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -15, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -16, -17, -18, -17, -16, -17, -18, -19, -18, -19, -20, -19, -18, -19, -18, -19, -18, -19, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -17, -16, -17, -18, -17, -18, -17, -16, -17, -16, -17, -18, -17, -16, -17, -18, -17, -18, -17, -16, -17, -18, -17, -16, -17, -18, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -16, -15, -16, -15, -16, -15, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -14, -13, -12, -11, -12, -13, -12, -13, -14, -13, -14, -15, -14, -15, -14, -13, -12, -11, -10, -11, -10, -11, -10, -11, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -14, -13, -12, -13, -12, -11, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -10, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -12, -11, -10, -11, -10, -11, -12, -13, -12, -13, -14, -13, -12, -13, -14, -13, -12, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -15, -14, -13, -14, -13, -12, -13, -12, -11, -10, -9, -10, -9, -10, -9, -10, -11, -10, -9, -8, -9, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -11, -10, -11, -12, -11, -12, -11, -10, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -14, -13, -12, -11, -12, -11, -12, -11, -12, -13, -12, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -9, -10, -9, -8, -9, -8, -9, -10, -9, -10, -11, -10, -11, -10, -11, -12, -11, -12, -13, -14, -13, -12, -13, -14, -13, -14, -15, -16, -17, -16, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -14, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -9, -10, -11, -12, -13, -12, -11, -12, -13, -12, -11, -12, -11, -12, -11, -12, -13, -12, -11, -12, -11, -12, -13, -12, -11, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -10, -9, -10, -11, -10, -11, -10, -11, -10, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -10, -11, -10, -9, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -7, -8, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -14, -15, -16, -15, -14, -15, -14, -15, -16, -17, -16, -15, -16, -15, -16, -17, -16, -15, -16, -15, -14, -15, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -14, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -11]"
8-Puzzle,3,Simulated Annealing (Linear),"(6, 4, 0, 5, 8, 1, 2, 7, 3)","(7, 1, 2, 3, 4, 5, 6, 0, 8)",-16,-3,-13,False,263,0.002556324005126953,"[-16, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -15, -14, -13, -12, -13, -14, -13, -12, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -13, -12, -13, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -10, -11, -12, -11, -10, -9, -10, -11, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -8, -7, -6, -5, -4, -3, -4, -5, -4, -5, -4, -5, -4, -3, -4, -3, -4, -3, -4, -5, -4, -3, -4, -3, -4, -3, -4, -5, -4, -3, -4, -5, -4, -3, -4, -3, -4, -3, -4, -3, -4, -3, -4, -5, -4, -5, -4, -3, -4, -3, -4, -3, -4, -5, -4, -3, -4, -3, -4, -3, -4, -3, -4, -3, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -3, -4, -3, -4, -3, -4, -3, -4, -3, -4, -3, -4, -3, -4, -3, -4, -3, -4, -3, -4, -3, -4, -3]"
8-Puzzle,4,Hill Climbing (Steepest),"(5, 4, 6, 7, 2, 0, 3, 8, 1)","(5, 4, 0, 7, 2, 6, 3, 8, 1)",-17,-16,-1,False,1,1.8358230590820312e-05,"[-17, -16]"
8-Puzzle,4,Hill Climbing (First Choice),"(5, 4, 6, 7, 2, 0, 3, 8, 1)","(5, 4, 6, 3, 7, 2, 0, 8, 1)",-17,-14,-3,False,3,3.743171691894531e-05,"[-17, -16, -15, -14]"
8-Puzzle,4,Hill Climbing (Random Restart),"(5, 4, 6, 7, 2, 0, 3, 8, 1)","(0, 5, 2, 3, 4, 8, 1, 6, 7)",-17,-8,-9,False,26,0.0002727508544921875,"[-12, -11, -10, -9, -8, -9, -8, -17, -16, -15, -13, -12, -11, -17, -16, -15, -14, -16, -15, -14, -15, -14, -15, -14, -16, -15, -14]"
8-Puzzle,4,Simulated Annealing (Exponential),"(5, 4, 6, 7, 2, 0, 3, 8, 1)","(2, 3, 8, 6, 4, 0, 1, 7, 5)",-17,-11,-6,False,984,0.0026483535766601562,"[-17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -14, -13, -14, -15, -14, -13, -14, -13, -14, -15, -14, -13, -14, -13, -12, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -11, -12, -11, -10, -11, -10, -11, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -8, -9, -8, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -12, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -8, -7, -8, -7, -6, -5, -4, -5, -6, -7, -8, -7, -8, -9, -8, -9, -8, -9, -8, -7, -8, -9, -8, -9, -10, -11, -12, -13, -14, -15, -16, -17, -16, -17, -16, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -9, -8, -9, -8, -9, -8, -9, -8, -9, -10, -9, -10, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -11, -12, -13, -14, -15, -16, -15, -14, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -13, -14, -13, -14, -15, -16, -15, -14, -13, -12, -13, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -14, -13, -14, -15, -16, -15, -16, -15, -16, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -15, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -17, -16, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -12, -11, -12, -13, -12, -13, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -15, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -18, -17, -18, -17, -18, -17, -16, -17, -16, -17, -18, -17, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -17, -18, -17, -18, -17, -16, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -18, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -14, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -11, -12, -11, -10, -11, -12, -13, -14, -15, -14, -15, -14, -13, -14, -15, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -14, -15, -14, -15, -14, -13, -14, -15, -14, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -12, -13, -14, -13, -14, -15, -14, -13, -12, -13, -14, -13, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -13, -14, -15, -14, -15, -14, -13, -12, -11, -12, -13, -12, -13, -12, -13, -14, -13, -12, -13, -14, -15, -16, -17, -18, -17, -16, -15, -14, -13, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -18, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -17, -16, -17, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -14, -15, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -17, -18, -17, -16, -17, -16, -17, -16, -17, -16, -15, -16, -15, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -15, -16, -15, -16, -15, -16, -15, -14, -15, -16, -15, -14, -15, -14, -13, -14, -13, -12, -13, -12, -11, -12, -13, -12, -13, -12, -11, -12, -11, -12, -11, -10, -11, -12, -11, -10, -9, -10, -11, -12, -11, -10, -11, -12, -11, -12, -11, -12, -11, -12, -11, -10, -11, -10, -11, -10, -11, -10, -11, -12, -11, -10, -11, -10, -11, -10, -11]"
8-Puzzle,4,Simulated Annealing (Linear),"(5, 4, 6, 7, 2, 0, 3, 8, 1)","(0, 4, 2, 3, 1, 5, 7, 6, 8)",-17,-4,-13,False,243,0.0031251907348632812,"[-17, -16, -15, -16, -15, -14, -15, -14, -15, -14, -15, -14, -13, -12, -11, -10, -9, -8, -7, -8, -7, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -6, -5, -6, -5, -6, -5, -6, -7, -6, -5, -6, -7, -8, -9, -8, -9, -10, -9, -10, -9, -10, -9, -10, -11, -10, -11, -10, -11, -12, -11, -12, -11, -12, -13, -12, -11, -10, -11, -10, -11, -10, -11, -10, -9, -10, -11, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -10, -9, -8, -7, -8, -9, -8, -9, -8, -7, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -6, -5, -6, -5, -4, -5, -4, -5, -6, -7, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -6, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4, -5, -4]"
8-Puzzle,5,Hill Climbing (Steepest),"(5, 8, 7, 6, 4, 1, 2, 0, 3)","(0, 8, 7, 5, 4, 1, 6, 2, 3)",-19,-16,-3,False,3,3.457069396972656e-05,"[-19, -18, -17, -16]"
8-Puzzle,5,Hill Climbing (First Choice),"(5, 8, 7, 6, 4, 1, 2, 0, 3)","(5, 8, 7, 6, 4, 1, 2, 3, 0)",-19,-18,-1,False,1,1.9073486328125e-05,"[-19, -18]"
8-Puzzle,5,Hill Climbing (Random Restart),"(5, 8, 7, 6, 4, 1, 2, 0, 3)","(6, 5, 2, 3, 1, 4, 8, 7, 0)",-19,-8,-11,False,28,0.00028061866760253906,"[-8, -16, -15, -10, -9, -8, -16, -15, -14, -13, -12, -18, -17, -16, -14, -13, -12, -11, -10, -17, -16, -15, -14, -13, -12, -13, -12, -11, -10]"
